ID (id),Name (nm),Type (Base),Type (de),Type (es),Type (fr),Type (id),Type (it),Type (ja),Type (ko),Type (pt),Type (ru),Type (th),Type (vi),Type (zh-Hans),Type (zh-Hant),Spirit (Base),Spirit (de),Spirit (es),Spirit (fr),Spirit (id),Spirit (it),Spirit (ja),Spirit (ko),Spirit (pt),Spirit (ru),Spirit (th),Spirit (vi),Spirit (zh-Hans),Spirit (zh-Hant),Cost (cst),Currency (Base),Currency (de),Currency (es),Currency (fr),Currency (id),Currency (it),Currency (ja),Currency (ko),Currency (pt),Currency (ru),Currency (th),Currency (vi),Currency (zh-Hans),Currency (zh-Hant),Dependency ID (dep),Tree Tier (tt),Tree Order (to),Event (Base),Event (de),Event (es),Event (fr),Event (id),Event (it),Event (ja),Event (ko),Event (pt),Event (ru),Event (th),Event (vi),Event (zh-Hans),Event (zh-Hant),Acquisition (ta)
3455559139,sheet09,Music Sheet,Notenblatt,Partitura,Partition,Partitur,Spartito,楽譜,악보,Partitura,Ноты,แผ่นโน้ตเพลง,Bản Nhạc,乐谱,樂譜,Laidback Pioneer,Entspannter Pionier,Pionero despreocupado,Pionnier décontracté,Perintis Santai,Pioniere disinvolto,くつろぐ開拓者,태평한 개척자,Pioneiro descontraído,Расслабленный первопроходец,ผู้บุกเบิกแสนสบาย,Người Tiên Phong Ung Dung,随性拓荒者,隨性拓荒者,15,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,2402135872,3,3,,,,,,,,,,,,,,,spirit_unlock
2574095143,CharSkyKid_Prop_Umbrella,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Laidback Pioneer,Entspannter Pionier,Pionero despreocupado,Pionnier décontracté,Perintis Santai,Pioniere disinvolto,くつろぐ開拓者,태평한 개척자,Pioneiro descontraído,Расслабленный первопроходец,ผู้บุกเบิกแสนสบาย,Người Tiên Phong Ung Dung,随性拓荒者,隨性拓荒者,75,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,2402135872,4,1,,,,,,,,,,,,,,,spirit_unlock
4161779120,CharSkyKid_Hair_AP03Upstyle_01,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Laidback Pioneer,Entspannter Pionier,Pionero despreocupado,Pionnier décontracté,Perintis Santai,Pioniere disinvolto,くつろぐ開拓者,태평한 개척자,Pioneiro descontraído,Расслабленный первопроходец,ผู้บุกเบิกแสนสบาย,Người Tiên Phong Ung Dung,随性拓荒者,隨性拓荒者,18,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,2402135872,4,2,,,,,,,,,,,,,,,spirit_unlock
1676296849,emote_upgrade_tripleaxel_01,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Twirling Champion,Wirbelnder Champion,Campeón de piruetas,Champion virevoltant,Jagoan Berputar,Campione roteante,くるりと舞う優勝者,뱅뱅 도는 챔피언,Campeão de giros,Кружащийся чемпион,แชมป์นักหมุนตัว,Nhà Vô Địch Xoay Tròn,螺旋舞冠,螺旋舞冠,0,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,0,,,,,,,,,,,,,,,,,spirit_unlock
1625963992,emote_upgrade_tripleaxel_02,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Twirling Champion,Wirbelnder Champion,Campeón de piruetas,Champion virevoltant,Jagoan Berputar,Campione roteante,くるりと舞う優勝者,뱅뱅 도는 챔피언,Campeão de giros,Кружащийся чемпион,แชมป์นักหมุนตัว,Nhà Vô Địch Xoay Tròn,螺旋舞冠,螺旋舞冠,4,Heart,Herz,Corazón,Cœur,Hati,Cuore,ハート,하트,Coração,Сердце,หัวใจ,Trái Tim,爱心,愛心,1676296849,,,,,,,,,,,,,,,,,spirit_unlock
4221108660,lootbox_rare_tripleaxel_01,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,Twirling Champion,Wirbelnder Champion,Campeón de piruetas,Champion virevoltant,Jagoan Berputar,Campione roteante,くるりと舞う優勝者,뱅뱅 도는 챔피언,Campeão de giros,Кружащийся чемпион,แชมป์นักหมุนตัว,Nhà Vô Địch Xoay Tròn,螺旋舞冠,螺旋舞冠,5,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,1676296849,,,,,,,,,,,,,,,,,spirit_unlock
1884179272,CharSkyKid_Mask_AP03D,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Twirling Champion,Wirbelnder Champion,Campeón de piruetas,Champion virevoltant,Jagoan Berputar,Campione roteante,くるりと舞う優勝者,뱅뱅 도는 챔피언,Campeão de giros,Кружащийся чемпион,แชมป์นักหมุนตัว,Nhà Vô Địch Xoay Tròn,螺旋舞冠,螺旋舞冠,24,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,4221108660,,,,,,,,,,,,,,,,,spirit_unlock
3895987603,tier_unlock_tripleaxel_01,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,Twirling Champion,Wirbelnder Champion,Campeón de piruetas,Champion virevoltant,Jagoan Berputar,Campione roteante,くるりと舞う優勝者,뱅뱅 도는 챔피언,Campeão de giros,Кружащийся чемпион,แชมป์นักหมุนตัว,Nhà Vô Địch Xoay Tròn,螺旋舞冠,螺旋舞冠,2,Ascended Candle,Aufgestiegene Kerze,Vela elevada,Bougie élevée,Lilin Kenaikan,Candela di ascensione,星のキャンドル,하늘양초,Vela Ascendida,Вознесенная свеча,เทียนจุติ,Nến Thăng Hoa,升华蜡烛,昇華燭,4221108660,,,,,,,,,,,,,,,,,spirit_unlock
2923996686,heart_tripleaxel_01,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,Twirling Champion,Wirbelnder Champion,Campeón de piruetas,Champion virevoltant,Jagoan Berputar,Campione roteante,くるりと舞う優勝者,뱅뱅 도는 챔피언,Campeão de giros,Кружащийся чемпион,แชมป์นักหมุนตัว,Nhà Vô Địch Xoay Tròn,螺旋舞冠,螺旋舞冠,3,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,4221108660,,,,,,,,,,,,,,,,,spirit_unlock
1642741611,emote_upgrade_tripleaxel_03,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Twirling Champion,Wirbelnder Champion,Campeón de piruetas,Champion virevoltant,Jagoan Berputar,Campione roteante,くるりと舞う優勝者,뱅뱅 도는 챔피언,Campeão de giros,Кружащийся чемпион,แชมป์นักหมุนตัว,Nhà Vô Địch Xoay Tròn,螺旋舞冠,螺旋舞冠,3,Heart,Herz,Corazón,Cœur,Hati,Cuore,ハート,하트,Coração,Сердце,หัวใจ,Trái Tim,爱心,愛心,3895987603,,,,,,,,,,,,,,,,,spirit_unlock
1726629706,emote_upgrade_tripleaxel_04,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Twirling Champion,Wirbelnder Champion,Campeón de piruetas,Champion virevoltant,Jagoan Berputar,Campione roteante,くるりと舞う優勝者,뱅뱅 도는 챔피언,Campeão de giros,Кружащийся чемпион,แชมป์นักหมุนตัว,Nhà Vô Địch Xoay Tròn,螺旋舞冠,螺旋舞冠,6,Heart,Herz,Corazón,Cœur,Hati,Cuore,ハート,하트,Coração,Сердце,หัวใจ,Trái Tim,爱心,愛心,1642741611,,,,,,,,,,,,,,,,,spirit_unlock
4271441517,lootbox_rare_tripleaxel_02,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,Twirling Champion,Wirbelnder Champion,Campeón de piruetas,Champion virevoltant,Jagoan Berputar,Campione roteante,くるりと舞う優勝者,뱅뱅 도는 챔피언,Campeão de giros,Кружащийся чемпион,แชมป์นักหมุนตัว,Nhà Vô Địch Xoay Tròn,螺旋舞冠,螺旋舞冠,5,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,1642741611,,,,,,,,,,,,,,,,,spirit_unlock
1237767078,CharSkyKid_Prop_AP03PanFlute_01,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Twirling Champion,Wirbelnder Champion,Campeón de piruetas,Champion virevoltant,Jagoan Berputar,Campione roteante,くるりと舞う優勝者,뱅뱅 도는 챔피언,Campeão de giros,Кружащийся чемпион,แชมป์นักหมุนตัว,Nhà Vô Địch Xoay Tròn,螺旋舞冠,螺旋舞冠,60,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,4271441517,,,,,,,,,,,,,,,,,spirit_unlock
1636174276,CharSkyKid_Hair_AP03Samurai_01,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Twirling Champion,Wirbelnder Champion,Campeón de piruetas,Champion virevoltant,Jagoan Berputar,Campione roteante,くるりと舞う優勝者,뱅뱅 도는 챔피언,Campeão de giros,Кружащийся чемпион,แชมป์นักหมุนตัว,Nhà Vô Địch Xoay Tròn,螺旋舞冠,螺旋舞冠,34,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,4271441517,,,,,,,,,,,,,,,,,spirit_unlock
3909968059,emote_upgrade_crabvoice_01,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Crab Whisperer,Krabbensprecher,Susurrador de cangrejos,Orateur crabe des,Pembisik Kepiting,Portavoce granchio,蟹の語り部,게 소리꾼,Comunicador de carangueijo,Голос краба,ผู้รู้ใจปู,Người Luyện Cua,蟹语者,蟹語者,0,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,0,,,,,,,,,,,,,,,,,spirit_unlock
1192794220,CharSkyKid_Prop_PipeBroken_01,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Crab Whisperer,Krabbensprecher,Susurrador de cangrejos,Orateur crabe des,Pembisik Kepiting,Portavoce granchio,蟹の語り部,게 소리꾼,Comunicador de carangueijo,Голос краба,ผู้รู้ใจปู,Người Luyện Cua,蟹语者,蟹語者,20,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,3909968059,,,,,,,,,,,,,,,,,spirit_unlock
890149044,lootbox_rare_crabvoice_01,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,Crab Whisperer,Krabbensprecher,Susurrador de cangrejos,Orateur crabe des,Pembisik Kepiting,Portavoce granchio,蟹の語り部,게 소리꾼,Comunicador de carangueijo,Голос краба,ผู้รู้ใจปู,Người Luyện Cua,蟹语者,蟹語者,5,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,3909968059,,,,,,,,,,,,,,,,,spirit_unlock
1900956891,CharSkyKid_Mask_AP03E,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Crab Whisperer,Krabbensprecher,Susurrador de cangrejos,Orateur crabe des,Pembisik Kepiting,Portavoce granchio,蟹の語り部,게 소리꾼,Comunicador de carangueijo,Голос краба,ผู้รู้ใจปู,Người Luyện Cua,蟹语者,蟹語者,30,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,890149044,,,,,,,,,,,,,,,,,spirit_unlock
3912622245,tier_unlock_crabvoice_01,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,Crab Whisperer,Krabbensprecher,Susurrador de cangrejos,Orateur crabe des,Pembisik Kepiting,Portavoce granchio,蟹の語り部,게 소리꾼,Comunicador de carangueijo,Голос краба,ผู้รู้ใจปู,Người Luyện Cua,蟹语者,蟹語者,2,Ascended Candle,Aufgestiegene Kerze,Vela elevada,Bougie élevée,Lilin Kenaikan,Candela di ascensione,星のキャンドル,하늘양초,Vela Ascendida,Вознесенная свеча,เทียนจุติ,Nến Thăng Hoa,升华蜡烛,昇華燭,890149044,,,,,,,,,,,,,,,,,spirit_unlock
2359893164,heart_crabvoice,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,Crab Whisperer,Krabbensprecher,Susurrador de cangrejos,Orateur crabe des,Pembisik Kepiting,Portavoce granchio,蟹の語り部,게 소리꾼,Comunicador de carangueijo,Голос краба,ผู้รู้ใจปู,Người Luyện Cua,蟹语者,蟹語者,3,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,890149044,,,,,,,,,,,,,,,,,spirit_unlock
940481901,lootbox_rare_crabvoice_02,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,Crab Whisperer,Krabbensprecher,Susurrador de cangrejos,Orateur crabe des,Pembisik Kepiting,Portavoce granchio,蟹の語り部,게 소리꾼,Comunicador de carangueijo,Голос краба,ผู้รู้ใจปู,Người Luyện Cua,蟹语者,蟹語者,5,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,3912622245,,,,,,,,,,,,,,,,,spirit_unlock
3673815281,sheet10,Music Sheet,Notenblatt,Partitura,Partition,Partitur,Spartito,楽譜,악보,Partitura,Ноты,แผ่นโน้ตเพลง,Bản Nhạc,乐谱,樂譜,Crab Whisperer,Krabbensprecher,Susurrador de cangrejos,Orateur crabe des,Pembisik Kepiting,Portavoce granchio,蟹の語り部,게 소리꾼,Comunicador de carangueijo,Голос краба,ผู้รู้ใจปู,Người Luyện Cua,蟹语者,蟹語者,15,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,940481901,,,,,,,,,,,,,,,,,spirit_unlock
1516488095,CharSkyKid_Wing_AP03Petal_01,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Crab Whisperer,Krabbensprecher,Susurrador de cangrejos,Orateur crabe des,Pembisik Kepiting,Portavoce granchio,蟹の語り部,게 소리꾼,Comunicador de carangueijo,Голос краба,ผู้รู้ใจปู,Người Luyện Cua,蟹语者,蟹語者,70,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,940481901,,,,,,,,,,,,,,,,,spirit_unlock
3342968869,CharSkyKid_Hair_AP03Victorian_01,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Crab Whisperer,Krabbensprecher,Susurrador de cangrejos,Orateur crabe des,Pembisik Kepiting,Portavoce granchio,蟹の語り部,게 소리꾼,Comunicador de carangueijo,Голос краба,ผู้รู้ใจปู,Người Luyện Cua,蟹语者,蟹語者,42,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,940481901,,,,,,,,,,,,,,,,,spirit_unlock
1751221804,emote_upgrade_shh_01,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Shushing Light Scholar,Beruhigender Lichtwissenschaftler,Erudito de la luz que silencia,Érudit de Lumière silencieux,Cendekiawan Cahaya Diam,Studioso della Luce che zittisce,静けさを望む光学者,쉿 하는 학자,Estudioso da luz silenciador,Шикающий ученик света,นักวิชาการแสงเงียบงัน,Học Giả Ánh Sáng,静光学者,靜光學者,0,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,0,,,,,,,,,,,,,,,,,spirit_unlock
